flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_real,ACCy_real,ACCz_real,ACCx_world,ACCy_world,ACCz_world,GRAx,GRAy,GRAz,ACCx_raw,ACCy_raw,ACCz_raw,GYRx_raw,GYRy_raw,GYRz_raw
2887.0,2801.0,2893.0,3127.0,3015.0,0.878662,0.128784,-0.455139,0.064758,-62.0,35.0,20.0,6898.0,1500.0,3951.0,209.0,128.0,-575.0,541.0,285.0,-125.0,0.816507,0.167367,0.552504,15068.0,634.0,7942.0,-1403.0,810.0,479.0
2875.0,2770.0,2879.0,3115.0,3023.0,0.884094,0.114807,-0.44812,0.065674,-35.0,45.0,16.0,6846.0,959.0,3961.0,231.0,-221.0,-724.0,747.0,-20.0,-259.0,0.80744,0.144141,0.571943,12796.0,814.0,8242.0,-797.0,1035.0,379.0
2875.0,2789.0,2883.0,3093.0,3007.0,0.88678,0.111267,-0.443665,0.066406,-18.0,45.0,8.0,6623.0,837.0,4013.0,55.0,-296.0,-751.0,676.0,-92.0,-433.0,0.801643,0.138415,0.58157,11840.0,1032.0,8250.0,-408.0,1047.0,202.0
2871.0,2773.0,2863.0,3099.0,3007.0,0.891418,0.108398,-0.434692,0.06781,-7.0,41.0,3.0,6480.0,1017.0,4236.0,10.0,-83.0,-667.0,531.0,88.0,-402.0,0.789687,0.134304,0.598517,13490.0,3002.0,9914.0,-139.0,962.0,86.0
2874.0,2787.0,2862.0,3103.0,3011.0,0.893799,0.107117,-0.430054,0.068054,-12.0,43.0,2.0,6441.0,1361.0,4405.0,23.0,271.0,-568.0,384.0,404.0,-290.0,0.783342,0.132948,0.607088,12248.0,4310.0,9572.0,-266.0,1000.0,68.0
2871.0,2783.0,2864.0,3103.0,2991.0,0.898499,0.103088,-0.421387,0.067078,-21.0,41.0,0.0,6482.0,1442.0,4604.0,165.0,387.0,-504.0,399.0,502.0,-137.0,0.771061,0.128718,0.623605,12964.0,2696.0,9936.0,-476.0,941.0,1.0
2871.0,2769.0,2847.0,3090.0,3007.0,0.900696,0.100769,-0.417358,0.066467,-20.0,37.0,-1.0,6375.0,1371.0,4642.0,106.0,338.0,-529.0,389.0,457.0,-210.0,0.765222,0.126043,0.631328,11974.0,2162.0,9522.0,-446.0,866.0,-14.0
2867.0,2779.0,2853.0,3091.0,2997.0,0.904236,0.096802,-0.410583,0.06604,-10.0,31.0,1.0,6232.0,1017.0,4606.0,44.0,27.0,-670.0,512.0,181.0,-395.0,0.755314,0.120833,0.644054,12034.0,1108.0,9066.0,-221.0,711.0,44.0
2879.0,2783.0,2849.0,3102.0,3011.0,0.90564,0.095886,-0.407654,0.066528,-3.0,29.0,2.0,6183.0,903.0,4585.0,29.0,-75.0,-733.0,565.0,95.0,-463.0,0.751133,0.119436,0.649233,12106.0,1282.0,9136.0,-46.0,667.0,65.0
2871.0,2781.0,2849.0,3071.0,3007.0,0.90802,0.096313,-0.402039,0.067505,3.0,24.0,-3.0,6170.0,1029.0,4803.0,82.0,40.0,-588.0,468.0,177.0,-321.0,0.743121,0.12063,0.658146,12554.0,2752.0,10652.0,82.0,563.0,-57.0
2876.0,2783.0,2847.0,3071.0,3007.0,0.90918,0.096741,-0.399353,0.0672,1.0,24.0,-7.0,6247.0,1109.0,4954.0,191.0,107.0,-471.0,442.0,220.0,-157.0,0.739169,0.122237,0.662282,13050.0,2620.0,10800.0,28.0,555.0,-145.0
2879.0,2780.0,2835.0,3071.0,3005.0,0.911743,0.0979,-0.393372,0.065552,1.0,27.0,-13.0,6297.0,1195.0,5124.0,315.0,155.0,-374.0,447.0,250.0,-1.0,0.730143,0.126948,0.671247,12192.0,3114.0,10664.0,35.0,640.0,-290.0
2871.0,2783.0,2849.0,3088.0,3007.0,0.913147,0.098267,-0.39032,0.064087,-5.0,26.0,-14.0,6192.0,1274.0,5181.0,249.0,213.0,-356.0,379.0,298.0,-32.0,0.725434,0.129435,0.675939,11712.0,2838.0,10594.0,-102.0,598.0,-312.0
2882.0,2783.0,2843.0,3071.0,2992.0,0.915588,0.096741,-0.385498,0.060791,-16.0,18.0,-11.0,5934.0,1319.0,5194.0,54.0,251.0,-409.0,274.0,338.0,-208.0,0.717677,0.13028,0.68403,11150.0,2644.0,10524.0,-352.0,416.0,-238.0
2883.0,2778.0,2823.0,3071.0,2991.0,0.916565,0.095215,-0.383789,0.059021,-19.0,14.0,-10.0,5843.0,1237.0,5197.0,-12.0,178.0,-432.0,258.0,268.0,-282.0,0.714775,0.129238,0.687215,11208.0,1770.0,10422.0,-423.0,342.0,-209.0
2876.0,2769.0,2843.0,3071.0,2999.0,0.918152,0.091797,-0.381287,0.056213,-14.0,10.0,-8.0,5757.0,983.0,5220.0,-63.0,-46.0,-451.0,274.0,48.0,-362.0,0.710478,0.1257,0.692357,11394.0,1334.0,10624.0,-303.0,245.0,-163.0
2879.0,2774.0,2855.0,3071.0,2999.0,0.918701,0.091003,-0.380249,0.055115,-8.0,9.0,-9.0,5774.0,923.0,5285.0,-31.0,-103.0,-401.0,271.0,-17.0,-313.0,0.708702,0.125295,0.694179,11740.0,1548.0,11008.0,-170.0,224.0,-186.0
2883.0,2771.0,2837.0,3093.0,2989.0,0.9198,0.090942,-0.377869,0.053223,-2.0,12.0,-9.0,5943.0,1018.0,5520.0,169.0,-23.0,-196.0,257.0,23.0,-20.0,0.704807,0.127075,0.697809,12314.0,2830.0,11756.0,-27.0,279.0,-199.0
2874.0,2775.0,2832.0,3071.0,2994.0,0.920532,0.091248,-0.376282,0.052185,-3.0,14.0,-10.0,5972.0,1170.0,5615.0,218.0,115.0,-120.0,218.0,143.0,83.0,0.702282,0.12872,0.700189,12046.0,3298.0,11794.0,-59.0,323.0,-212.0
2867.0,2785.0,2843.0,3071.0,2991.0,0.922058,0.090454,-0.373047,0.049561,-12.0,12.0,-8.0,5785.0,1309.0,5590.0,75.0,245.0,-187.0,141.0,279.0,-47.0,0.696908,0.129831,0.705302,10708.0,2662.0,10798.0,-259.0,279.0,-181.0
2879.0,2781.0,2843.0,3091.0,3011.0,0.922607,0.089417,-0.372131,0.048279,-14.0,6.0,-7.0,5640.0,1285.0,5524.0,-55.0,227.0,-268.0,106.0,274.0,-198.0,0.695296,0.129061,0.707058,10406.0,2362.0,10664.0,-298.0,160.0,-140.0
2879.0,2781.0,2847.0,3089.0,2999.0,0.922852,0.086853,-0.372375,0.046265,-13.0,-8.0,-2.0,5308.0,1146.0,5382.0,-388.0,115.0,-414.0,-14.0,185.0,-548.0,0.695331,0.125849,0.707588,9752.0,2002.0,10536.0,-296.0,-161.0,-31.0
2877.0,2783.0,2859.0,3071.0,2999.0,0.922363,0.085449,-0.37384,0.045715,-13.0,-16.0,2.0,5256.0,1121.0,5392.0,-457.0,109.0,-389.0,-78.0,172.0,-579.0,0.697446,0.12345,0.705786,10378.0,2148.0,10928.0,-294.0,-357.0,51.0
2879.0,2779.0,2829.0,3071.0,2999.0,0.920532,0.082214,-0.379211,0.045288,-15.0,-27.0,8.0,5442.0,1236.0,5530.0,-338.0,277.0,-195.0,-145.0,301.0,-342.0,0.705599,0.117014,0.69887,11834.0,3024.0,11612.0,-343.0,-599.0,186.0
2878.0,2781.0,2850.0,3087.0,3003.0,0.919312,0.080444,-0.382568,0.045105,-17.0,-29.0,8.0,5641.0,1259.0,5639.0,-180.0,330.0,-49.0,-140.0,329.0,-124.0,0.710656,0.113395,0.694338,12462.0,2440.0,11962.0,-372.0,-648.0,196.0
2863.0,2799.0,2849.0,3071.0,2987.0,0.916687,0.077637,-0.389343,0.044617,-8.0,-28.0,2.0,6102.0,1138.0,5867.0,197.0,256.0,258.0,-82.0,210.0,346.0,0.72074,0.107595,0.68469,13902.0,1674.0,12446.0,-179.0,-641.0,54.0
2879.0,2787.0,2847.0,3103.0,2992.0,0.915466,0.077637,-0.392273,0.044067,-1.0,-24.0,-5.0,6446.0,1136.0,5979.0,506.0,254.0,407.0,22.0,188.0,671.0,0.725068,0.107575,0.680115,14850.0,2366.0,12526.0,-8.0,-530.0,-107.0
2886.0,2815.0,2867.0,3103.0,3007.0,0.914124,0.080322,-0.395386,0.040161,1.0,-13.0,-24.0,5874.0,1223.0,5213.0,-100.0,280.0,-312.0,116.0,330.0,-251.0,0.729315,0.115091,0.674453,7290.0,2540.0,7046.0,36.0,-279.0,-539.0
2879.0,2798.0,2879.0,3135.0,3003.0,0.913147,0.081604,-0.397705,0.036621,-6.0,-29.0,-28.0,5380.0,1148.0,4821.0,-619.0,165.0,-670.0,39.0,280.0,-882.0,0.732303,0.119904,0.67035,8684.0,1664.0,8198.0,-125.0,-655.0,-634.0
2891.0,2807.0,2880.0,3119.0,3019.0,0.908813,0.081482,-0.408081,0.029358,-14.0,-59.0,-19.0,5335.0,883.0,4817.0,-780.0,-133.0,-537.0,-107.0,-28.0,-949.0,0.746523,0.124143,0.653634,11508.0,680.0,9822.0,-308.0,-1340.0,-414.0
2887.0,2819.0,2900.0,3127.0,3013.0,0.905701,0.080505,-0.415222,0.027283,-11.0,-66.0,-6.0,5870.0,693.0,4973.0,-327.0,-316.0,-287.0,37.0,-257.0,-470.0,0.756527,0.123171,0.642147,15600.0,246.0,11004.0,-244.0,-1490.0,-119.0
2893.0,2827.0,2887.0,3121.0,3031.0,0.899109,0.079163,-0.429443,0.030334,12.0,-53.0,28.0,6862.0,690.0,5205.0,496.0,-262.0,137.0,239.0,-287.0,439.0,0.777035,0.116298,0.618629,16752.0,2158.0,10712.0,293.0,-1201.0,644.0
2899.0,2825.0,2885.0,3142.0,3047.0,0.89624,0.080078,-0.434814,0.034973,25.0,-40.0,37.0,7393.0,999.0,5403.0,962.0,72.0,414.0,265.0,-7.0,1015.0,0.784998,0.113125,0.608994,17606.0,3968.0,12164.0,582.0,-904.0,861.0
2899.0,2827.0,2887.0,3127.0,3045.0,0.892456,0.086182,-0.440308,0.046692,51.0,-19.0,33.0,6716.0,1443.0,5314.0,211.0,519.0,420.0,-281.0,428.0,476.0,0.793958,0.112709,0.59736,9012.0,3904.0,9408.0,1171.0,-425.0,767.0
2907.0,2831.0,2899.0,3151.0,3039.0,0.890564,0.092041,-0.442322,0.052246,64.0,-27.0,23.0,6112.0,1526.0,5334.0,-420.0,561.0,486.0,-729.0,441.0,18.0,0.797449,0.117718,0.591714,8746.0,3624.0,11802.0,1483.0,-610.0,534.0
2925.0,2833.0,2909.0,3135.0,3039.0,0.88501,0.10791,-0.448181,0.064758,92.0,-51.0,27.0,4912.0,1214.0,6353.0,-1701.0,124.0,1643.0,-2309.0,-319.0,-412.0,0.807266,0.132956,0.574925,5804.0,1582.0,17418.0,2111.0,-1147.0,632.0
2911.0,2827.0,2907.0,3151.0,3039.0,0.882019,0.114319,-0.451294,0.072632,74.0,-45.0,42.0,5040.0,1226.0,6132.0,-1617.0,111.0,1491.0,-2129.0,-331.0,-454.0,0.812706,0.136106,0.566498,12944.0,3214.0,9136.0,1713.0,-1020.0,964.0
2935.0,2815.0,2893.0,3151.0,3055.0,0.87561,0.121399,-0.459167,0.08783,43.0,-9.0,46.0,7095.0,1411.0,5229.0,333.0,330.0,732.0,-473.0,114.0,720.0,0.825428,0.131939,0.548835,18836.0,4014.0,7400.0,995.0,-200.0,1069.0
2935.0,2823.0,2930.0,3143.0,3062.0,0.874634,0.123108,-0.459412,0.093628,27.0,11.0,34.0,7405.0,1600.0,4631.0,632.0,540.0,145.0,91.0,502.0,671.0,0.826687,0.129321,0.547536,16130.0,3914.0,5836.0,640.0,259.0,793.0
2935.0,2819.0,2893.0,3135.0,3047.0,0.875366,0.125061,-0.456116,0.100159,17.0,22.0,10.0,6845.0,996.0,3534.0,98.0,-49.0,-993.0,837.0,267.0,-474.0,0.823588,0.12758,0.552616,9838.0,-622.0,3676.0,395.0,526.0,246.0
2925.0,2831.0,2907.0,3143.0,3039.0,0.875305,0.125854,-0.455383,0.102905,19.0,7.0,12.0,6269.0,556.0,3164.0,-473.0,-481.0,-1370.0,931.0,-56.0,-1208.0,0.823101,0.126599,0.553535,9380.0,-1084.0,4948.0,453.0,174.0,295.0
2935.0,2827.0,2919.0,3143.0,3049.0,0.87323,0.127502,-0.457336,0.109802,17.0,-10.0,24.0,6012.0,467.0,3006.0,-760.0,-534.0,-1492.0,890.0,-78.0,-1512.0,0.82672,0.122245,0.549174,12950.0,1340.0,5718.0,397.0,-229.0,552.0
2939.0,2815.0,2899.0,3151.0,3055.0,0.871948,0.127625,-0.458984,0.112732,10.0,-7.0,20.0,6487.0,391.0,3011.0,-305.0,-584.0,-1462.0,1142.0,-97.0,-1120.0,0.829196,0.11908,0.546048,16352.0,-10.0,5972.0,233.0,-146.0,469.0
2943.0,2835.0,2896.0,3143.0,3061.0,0.871399,0.126709,-0.459167,0.117249,8.0,19.0,8.0,7236.0,61.0,3001.0,437.0,-865.0,-1473.0,1653.0,-291.0,-539.0,0.829949,0.113155,0.546193,15268.0,-286.0,6414.0,194.0,452.0,201.0
2943.0,2831.0,2898.0,3150.0,3055.0,0.872375,0.126892,-0.456848,0.118774,10.0,27.0,2.0,7038.0,84.0,3068.0,261.0,-840.0,-1440.0,1520.0,-290.0,-671.0,0.827229,0.112871,0.550335,12354.0,456.0,6548.0,230.0,636.0,52.0
2958.0,2831.0,2903.0,3143.0,3056.0,0.87439,0.128052,-0.452332,0.119995,7.0,14.0,-4.0,6241.0,211.0,3228.0,-490.0,-734.0,-1342.0,984.0,-288.0,-1236.0,0.821759,0.115379,0.557955,10444.0,640.0,7092.0,168.0,333.0,-84.0
2929.0,2832.0,2914.0,3159.0,3051.0,0.874756,0.128723,-0.451355,0.1203,7.0,6.0,-3.0,6231.0,351.0,3436.0,-491.0,-604.0,-1146.0,790.0,-230.0,-1114.0,0.820622,0.116606,0.559379,13018.0,1764.0,8262.0,167.0,146.0,-51.0
2935.0,2831.0,2915.0,3149.0,3059.0,0.875549,0.130493,-0.449341,0.1203,5.0,12.0,-7.0,6626.0,745.0,3809.0,-76.0,-241.0,-795.0,636.0,34.0,-538.0,0.818237,0.120395,0.562123,14622.0,2544.0,8630.0,124.0,285.0,-150.0
2948.0,2832.0,2903.0,3147.0,3039.0,0.876404,0.131348,-0.447571,0.119751,3.0,18.0,-11.0,6839.0,870.0,3930.0,154.0,-137.0,-697.0,657.0,121.0,-284.0,0.815964,0.123033,0.564852,14712.0,2454.0,8480.0,88.0,424.0,-233.0
2949.0,2831.0,2913.0,3135.0,3061.0,0.878967,0.13269,-0.442627,0.117676,-2.0,22.0,-14.0,6818.0,1136.0,4120.0,187.0,78.0,-573.0,511.0,283.0,-166.0,0.809338,0.129088,0.572906,13766.0,2714.0,8852.0,-33.0,508.0,-303.0
2955.0,2832.0,2907.0,3151.0,3055.0,0.880371,0.132812,-0.440063,0.116699,-3.0,24.0,-11.0,6795.0,1141.0,4176.0,193.0,66.0,-553.0,503.0,265.0,-155.0,0.805837,0.131138,0.577377,13128.0,2340.0,8632.0,-57.0,558.0,-232.0
2931.0,2834.0,2895.0,3149.0,3047.0,0.882874,0.132751,-0.435364,0.115723,-1.0,15.0,-5.0,6160.0,1125.0,4226.0,-389.0,30.0,-571.0,180.0,184.0,-641.0,0.799467,0.133643,0.585693,10472.0,2144.0,8722.0,-6.0,345.0,-111.0
2945.0,2829.0,2895.0,3159.0,3055.0,0.883484,0.132996,-0.434021,0.115662,2.0,10.0,-3.0,6026.0,1086.0,4310.0,-508.0,-16.0,-505.0,73.0,109.0,-704.0,0.797666,0.1346,0.587859,10594.0,1994.0,9134.0,64.0,243.0,-50.0
2955.0,2835.0,2911.0,3135.0,3051.0,0.883911,0.134155,-0.432739,0.115845,4.0,5.0,-2.0,6341.0,1179.0,4443.0,-180.0,57.0,-385.0,156.0,167.0,-362.0,0.796088,0.136902,0.589458,14534.0,2792.0,9044.0,112.0,132.0,-37.0
2943.0,2835.0,2893.0,3143.0,3051.0,0.884216,0.134644,-0.431885,0.115967,2.0,10.0,-2.0,6517.0,1292.0,4527.0,4.0,161.0,-311.0,178.0,256.0,-158.0,0.794987,0.137939,0.590633,13664.0,3200.0,9566.0,52.0,249.0,-32.0
2950.0,2851.0,2906.0,3158.0,3059.0,0.885071,0.133911,-0.430237,0.116516,-5.0,3.0,7.0,6298.0,1294.0,4460.0,-196.0,173.0,-405.0,122.0,280.0,-372.0,0.792786,0.136783,0.59389,12828.0,2378.0,8858.0,-98.0,84.0,167.0
2941.0,2830.0,2894.0,3166.0,3046.0,0.885071,0.132812,-0.430237,0.117432,-6.0,3.0,11.0,6263.0,1293.0,4398.0,-231.0,194.0,-471.0,142.0,318.0,-437.0,0.792773,0.13405,0.594398,11804.0,2662.0,8246.0,-127.0,69.0,263.0
2955.0,2832.0,2902.0,3143.0,3044.0,0.884033,0.129761,-0.432983,0.118958,-13.0,-22.0,14.0,5458.0,1118.0,3947.0,-1066.0,82.0,-897.0,-3.0,270.0,-1369.0,0.796415,0.126412,0.591353,8220.0,1148.0,6142.0,-285.0,-491.0,334.0
2945.0,2835.0,2917.0,3155.0,3067.0,0.882019,0.128113,-0.4375,0.119019,-14.0,-44.0,10.0,5226.0,820.0,3602.0,-1346.0,-178.0,-1184.0,142.0,92.0,-1793.0,0.802262,0.121855,0.584304,9570.0,-374.0,5106.0,-299.0,-988.0,234.0
2945.0,2835.0,2928.0,3159.0,3047.0,0.875183,0.128296,-0.451843,0.115601,-2.0,-67.0,-19.0,5691.0,169.0,3124.0,-1030.0,-814.0,-1452.0,782.0,-376.0,-1754.0,0.820553,0.120098,0.558687,13408.0,-948.0,5524.0,-36.0,-1532.0,-425.0
2933.0,2823.0,2883.0,3147.0,3039.0,0.871582,0.13092,-0.459106,0.111511,3.0,-66.0,-38.0,5965.0,64.0,3069.0,-830.0,-966.0,-1388.0,914.0,-511.0,-1565.0,0.829496,0.125825,0.544171,13328.0,-298.0,5832.0,88.0,-1507.0,-849.0
2939.0,2832.0,2907.0,3131.0,3047.0,0.865417,0.137878,-0.471252,0.099487,-5.0,-61.0,-52.0,5853.0,343.0,3270.0,-1053.0,-843.0,-971.0,455.0,-515.0,-1512.0,0.843095,0.144878,0.517756,10288.0,2478.0,7904.0,-94.0,-1392.0,-1183.0
2923.0,2819.0,2902.0,3154.0,3051.0,0.863098,0.139893,-0.476379,0.092224,-20.0,-59.0,-50.0,5484.0,487.0,3529.0,-1463.0,-771.0,-623.0,-52.0,-560.0,-1675.0,0.848127,0.153615,0.506936,8948.0,1660.0,8490.0,-450.0,-1335.0,-1138.0
2905.0,2827.0,2887.0,3126.0,3022.0,0.861755,0.137573,-0.481689,0.0802,-37.0,8.0,-22.0,7942.0,852.0,4249.0,960.0,-457.0,168.0,490.0,-481.0,828.0,0.852264,0.159846,0.498103,24008.0,2736.0,11290.0,-830.0,186.0,-494.0
2903.0,2807.0,2898.0,3115.0,3023.0,0.865051,0.133484,-0.477173,0.078064,-39.0,60.0,-3.0,8068.0,1515.0,4300.0,1134.0,233.0,131.0,437.0,190.0,1062.0,0.846399,0.156441,0.508896,15144.0,8196.0,8486.0,-889.0,1383.0,-55.0
2865.0,2794.0,2835.0,3063.0,3014.0,0.877441,0.122253,-0.458069,0.072998,-74.0,105.0,-5.0,7630.0,2560.0,3987.0,898.0,1350.0,-522.0,597.0,1456.0,649.0,0.821706,0.147664,0.550459,13210.0,7306.0,7222.0,-1686.0,2408.0,-99.0
2878.0,2780.0,2847.0,3071.0,3007.0,0.884216,0.112549,-0.44812,0.06842,-99.0,95.0,-4.0,6968.0,2464.0,4131.0,349.0,1335.0,-563.0,346.0,1442.0,143.0,0.807872,0.137714,0.573041,9392.0,3612.0,9730.0,-2252.0,2197.0,-72.0
2865.0,2771.0,2854.0,3059.0,3001.0,0.894592,0.086853,-0.434204,0.059937,-108.0,46.0,13.0,6228.0,1100.0,4479.0,-221.0,253.0,-500.0,200.0,344.0,-451.0,0.787283,0.103347,0.607811,12732.0,-3882.0,10450.0,-2457.0,1056.0,318.0
2875.0,2777.0,2845.0,3059.0,2993.0,0.897217,0.07489,-0.431152,0.058533,-78.0,35.0,20.0,6451.0,91.0,4514.0,41.0,-596.0,-539.0,538.0,-483.0,-350.0,0.782441,0.083912,0.616923,14662.0,-5666.0,9354.0,-1764.0,808.0,469.0
2865.0,2775.0,2843.0,3063.0,2993.0,0.901611,0.06488,-0.423279,0.060913,-2.0,47.0,8.0,6758.0,-240.0,4943.0,440.0,-775.0,-244.0,591.0,-697.0,134.0,0.77117,0.065427,0.633239,13806.0,1266.0,11624.0,-34.0,1081.0,197.0
2873.0,2779.0,2827.0,3067.0,2993.0,0.903992,0.065491,-0.417908,0.061523,9.0,46.0,-4.0,6783.0,59.0,5221.0,527.0,-489.0,-38.0,448.0,-444.0,345.0,0.763629,0.066984,0.64205,14234.0,1694.0,12134.0,213.0,1074.0,-79.0
2871.0,2783.0,2835.0,3063.0,3013.0,0.909058,0.068237,-0.406311,0.061584,6.0,51.0,-7.0,6732.0,951.0,5653.0,611.0,344.0,242.0,170.0,330.0,641.0,0.747125,0.074018,0.660433,12426.0,4416.0,11860.0,158.0,1174.0,-157.0
2870.0,2783.0,2831.0,3071.0,2992.0,0.91156,0.069275,-0.400574,0.061035,1.0,47.0,-8.0,6394.0,1301.0,5605.0,342.0,666.0,121.0,31.0,652.0,385.0,0.73875,0.077398,0.669409,10438.0,4434.0,10620.0,34.0,1087.0,-181.0
2875.0,2779.0,2839.0,3061.0,2997.0,0.9151,0.069092,-0.392883,0.058533,-12.0,20.0,-8.0,5448.0,1485.0,5205.0,-508.0,825.0,-379.0,-211.0,849.0,-561.0,0.727143,0.080459,0.681703,8712.0,2890.0,9542.0,-269.0,459.0,-167.0
2870.0,2779.0,2837.0,3069.0,3007.0,0.915771,0.068176,-0.391724,0.05719,-14.0,4.0,-5.0,5271.0,1380.0,5159.0,-670.0,724.0,-442.0,-260.0,753.0,-730.0,0.725257,0.080062,0.683813,9876.0,1972.0,10240.0,-310.0,114.0,-114.0
2874.0,2783.0,2843.0,3071.0,3005.0,0.915344,0.065369,-0.393311,0.055725,-15.0,-13.0,4.0,5484.0,1181.0,5394.0,-474.0,559.0,-192.0,-273.0,558.0,-433.0,0.727314,0.075835,0.681994,12148.0,1990.0,11774.0,-340.0,-292.0,92.0
2871.0,2783.0,2838.0,3071.0,2999.0,0.914795,0.063477,-0.394958,0.055481,-17.0,-14.0,7.0,5727.0,1118.0,5536.0,-250.0,525.0,-33.0,-226.0,509.0,-166.0,0.729656,0.072311,0.679906,13010.0,1802.0,11884.0,-375.0,-311.0,163.0
2869.0,2775.0,2839.0,3071.0,2999.0,0.914062,0.059509,-0.397217,0.055542,-15.0,-4.0,7.0,6138.0,852.0,5624.0,135.0,322.0,75.0,-10.0,313.0,170.0,0.732772,0.064666,0.677273,13090.0,696.0,11184.0,-324.0,-79.0,162.0
2869.0,2783.0,2847.0,3071.0,3007.0,0.914062,0.057739,-0.397461,0.055664,-13.0,1.0,5.0,6197.0,689.0,5553.0,191.0,186.0,4.0,99.0,193.0,154.0,0.733036,0.061306,0.6773,12608.0,432.0,10654.0,-277.0,39.0,129.0
2864.0,2781.0,2847.0,3089.0,3015.0,0.91449,0.055054,-0.396912,0.055786,-7.0,5.0,2.0,6055.0,397.0,5309.0,57.0,-65.0,-252.0,229.0,-24.0,-133.0,0.732086,0.056408,0.678834,11360.0,-42.0,9830.0,-157.0,128.0,56.0
2870.0,2781.0,2847.0,3088.0,3003.0,0.914673,0.054077,-0.396606,0.055847,-6.0,3.0,2.0,5890.0,252.0,5175.0,-103.0,-195.0,-391.0,239.0,-142.0,-351.0,0.73157,0.054627,0.679524,10744.0,-354.0,9554.0,-125.0,81.0,54.0
2867.0,2783.0,2853.0,3088.0,3003.0,0.91449,0.05249,-0.397156,0.056885,-1.0,-5.0,6.0,5718.0,24.0,5097.0,-281.0,-392.0,-465.0,201.0,-339.0,-541.0,0.732362,0.050819,0.679039,11240.0,-318.0,10318.0,-12.0,-94.0,151.0
2868.0,2779.0,2847.0,3095.0,3007.0,0.914124,0.052063,-0.397827,0.057922,1.0,-7.0,8.0,5706.0,19.0,5143.0,-301.0,-383.0,-411.0,149.0,-339.0,-518.0,0.733358,0.049098,0.678,11326.0,116.0,10570.0,38.0,-139.0,204.0
2875.0,2775.0,2843.0,3071.0,3015.0,0.913269,0.051819,-0.399475,0.060181,2.0,-8.0,8.0,5660.0,199.0,5238.0,-368.0,-182.0,-295.0,-6.0,-162.0,-478.0,0.735893,0.046568,0.675417,11290.0,1126.0,10796.0,65.0,-181.0,188.0
2869.0,2781.0,2853.0,3071.0,3005.0,0.912903,0.05188,-0.400208,0.060913,1.0,-7.0,5.0,5725.0,314.0,5315.0,-312.0,-62.0,-208.0,-49.0,-53.0,-373.0,0.737022,0.045967,0.674244,11990.0,1282.0,11100.0,37.0,-153.0,128.0
2877.0,2786.0,2847.0,3143.0,3007.0,0.91272,0.051819,-0.400574,0.061035,-3.0,1.0,-2.0,5917.0,431.0,5378.0,-124.0,56.0,-140.0,9.0,66.0,-183.0,0.737549,0.045694,0.673638,12156.0,1002.0,10602.0,-46.0,42.0,-26.0
2874.0,2786.0,2847.0,3091.0,3011.0,0.912903,0.051697,-0.400208,0.060486,-3.0,4.0,-4.0,5926.0,431.0,5329.0,-111.0,54.0,-194.0,57.0,73.0,-210.0,0.736955,0.045974,0.674212,11828.0,808.0,10344.0,-65.0,102.0,-91.0
2870.0,2785.0,2853.0,3089.0,3007.0,0.913452,0.051208,-0.399231,0.059326,-3.0,4.0,-4.0,5905.0,233.0,5232.0,-119.0,-145.0,-305.0,162.0,-108.0,-300.0,0.735433,0.046183,0.675907,11740.0,-340.0,10082.0,-63.0,110.0,-77.0
2869.0,2787.0,2869.0,3091.0,3011.0,0.913635,0.050903,-0.398987,0.059265,-1.0,3.0,-1.0,5859.0,178.0,5192.0,-162.0,-196.0,-349.0,172.0,-155.0,-364.0,0.73509,0.045722,0.67646,11354.0,216.0,10184.0,-3.0,74.0,-5.0
2875.0,2783.0,2845.0,3071.0,3007.0,0.913635,0.051208,-0.398743,0.059692,2.0,-1.0,0.0,5763.0,281.0,5214.0,-255.0,-95.0,-329.0,79.0,-64.0,-414.0,0.734724,0.045968,0.676674,11474.0,908.0,10630.0,56.0,-11.0,21.0
2877.0,2811.0,2857.0,3089.0,3011.0,0.913574,0.051514,-0.398865,0.059875,2.0,-2.0,0.0,5800.0,348.0,5273.0,-220.0,-31.0,-268.0,49.0,-7.0,-344.0,0.734954,0.046359,0.676456,11904.0,1100.0,10928.0,55.0,-26.0,22.0
2887.0,2801.0,2859.0,3099.0,3026.0,0.953552,0.043457,-0.288513,-0.074463,0.0,1.0,1.0,4334.0,1022.0,6637.0,-120.0,-8.0,-159.0,-11.0,18.0,-198.0,0.543753,0.125844,0.829678,8562.0,1994.0,13254.0,5.0,40.0,30.0
2879.0,2798.0,2868.0,3103.0,3015.0,0.953674,0.043457,-0.288208,-0.074158,0.0,0.0,1.0,4280.0,998.0,6640.0,-170.0,-31.0,-159.0,-55.0,4.0,-228.0,0.543268,0.125633,0.830042,8430.0,1902.0,13320.0,10.0,9.0,26.0
2883.0,2797.0,2857.0,3119.0,3027.0,0.953674,0.043457,-0.288208,-0.073975,0.0,0.0,1.0,4276.0,987.0,6648.0,-174.0,-41.0,-151.0,-63.0,-5.0,-225.0,0.543284,0.125528,0.830015,8566.0,1914.0,13368.0,16.0,1.0,23.0
2885.0,2799.0,2864.0,3111.0,3019.0,0.953735,0.04364,-0.288086,-0.07373,1.0,0.0,0.0,4277.0,968.0,6650.0,-171.0,-61.0,-150.0,-64.0,-25.0,-225.0,0.54308,0.125724,0.830149,8514.0,1882.0,13278.0,27.0,9.0,11.0
